SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,effort,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.0,63,1,"(12.67, 3296.64]",,12,0,2,0,0.0
0,0.10685409,69,0,"(-0.001, 0.000309]",5178.0,6,0,0,0,1.0
0,0.01719914,55,0,"(0.00649, 0.04]",1089.0,5,0,2,0,1.0
0,0.03037462,53,0,"(0.00134, 0.00214]",28000.0,6,0,2,0,3.0
0,0.005359571,80,0,"(0.00649, 0.04]",,2,0,0,0,
0,0.821921722,33,0,"(0.00649, 0.04]",2569.0,5,0,1,0,4.0
0,0.41798221399999996,45,0,"(12.67, 3296.64]",,4,0,1,0,0.0
0,0.209093237,57,0,"(0.00287, 0.00367]",3800.0,7,0,2,0,0.0
0,0.034116955,66,0,"(0.00134, 0.00214]",6250.0,8,0,2,0,0.0
0,1.1856287429999999,41,0,"(-0.001, 0.000309]",3000.0,1,2,0,0,0.0
0,0.25406613699999997,55,0,"(0.00468, 0.00649]",10076.0,11,0,2,0,1.0
0,0.074577306,34,0,"(0.00468, 0.00649]",3640.0,8,0,2,0,0.0
0,0.9999998999999999,76,0,"(-0.001, 0.000309]",,3,0,0,0,
0,0.0,48,1,"(0.04, 12.67]",,5,0,0,0,0.0
1,0.148477639,46,0,"(0.00468, 0.00649]",6500.0,11,0,2,0,2.0
0,0.9999998999999999,21,98,"(-0.001, 0.000309]",0.0,0,98,0,98,0.0
0,0.058388322,56,0,"(0.00134, 0.00214]",11615.0,6,0,2,0,1.0
0,0.0032913129999999997,64,0,"(0.00287, 0.00367]",8050.0,23,0,2,0,0.0
0,0.363617937,56,0,"(0.00287, 0.00367]",9600.0,9,0,1,0,1.0
0,0.003688725,31,0,"(12.67, 3296.64]",,9,0,1,0,0.0
0,0.16730168,52,0,"(0.00468, 0.00649]",4167.0,18,0,1,0,0.0
1,0.00395156,87,0,"(0.04, 12.67]",,7,0,1,0,
0,0.704804221,47,0,"(0.00367, 0.00468]",4640.0,12,0,0,0,3.0
0,0.558882321,49,0,"(0.00468, 0.00649]",9077.0,18,0,1,0,3.0
0,0.407450243,76,0,"(0.04, 12.67]",0.0,5,0,0,0,0.0
0,0.454230942,59,0,"(0.00468, 0.00649]",10649.0,9,0,3,0,1.0
0,0.38961039,29,0,"(0.00367, 0.00468]",1300.0,5,0,0,0,0.0
0,0.124227987,31,1,"(0.04, 12.67]",,5,0,0,0,0.0
0,0.425517665,41,1,"(0.00287, 0.00367]",9750.0,12,0,2,0,2.0
0,0.0,24,0,"(0.00649, 0.04]",864.0,6,0,0,0,0.0
0,0.5512869189999999,41,0,"(0.00649, 0.04]",4696.0,19,0,2,0,1.0
0,0.032932455,71,0,"(0.00214, 0.00287]",13435.0,10,0,3,0,1.0
0,0.239929783,62,0,"(0.00214, 0.00287]",2048.0,6,0,0,0,0.0
0,0.028021842,58,0,"(-0.001, 0.000309]",2000.0,8,0,0,0,0.0
0,0.626521571,56,1,"(0.00287, 0.00367]",5749.0,10,0,1,0,0.0
0,0.42430921200000005,43,0,"(12.67, 3296.64]",,5,0,1,0,0.0
0,0.9999998999999999,63,0,"(0.00134, 0.00214]",1700.0,2,0,0,0,0.0
0,0.41710630299999996,44,1,"(0.00367, 0.00468]",4650.0,11,0,3,0,1.0
0,0.99840032,79,2,"(0.04, 12.67]",,3,1,0,0,
0,0.932394189,38,0,"(0.00367, 0.00468]",8300.0,6,0,1,0,2.0
0,0.0045665,58,0,"(-0.001, 0.000309]",1567.0,5,0,0,0,0.0
0,0.9999998999999999,33,1,"(0.00134, 0.00214]",3617.0,1,0,0,0,3.0
0,0.09524592400000001,41,0,"(12.67, 3296.64]",,14,0,1,0,0.0
0,0.5406950460000001,39,0,"(0.00649, 0.04]",3583.0,8,0,0,0,1.0
0,0.5040594820000001,86,0,"(0.00287, 0.00367]",4183.0,10,0,1,0,0.0
0,0.420579645,37,3,"(0.00367, 0.00468]",4615.0,6,0,2,0,2.0
0,0.9999998999999999,71,0,"(-0.001, 0.000309]",,3,0,0,0,0.0
0,0.374002281,76,0,"(0.00468, 0.00649]",3956.0,15,0,1,0,0.0
1,0.069442399,59,0,"(0.00134, 0.00214]",9000.0,7,1,1,0,0.0
0,0.08981330300000001,61,0,"(0.04, 12.67]",,9,0,1,0,0.0
0,0.048434473,58,0,"(0.00367, 0.00468]",4333.0,4,0,1,0,0.0
0,0.17135825300000002,27,0,"(0.00649, 0.04]",300.0,9,0,0,0,0.0
0,0.188259144,50,0,"(0.00287, 0.00367]",8127.0,8,0,1,0,1.0
0,0.074033375,51,0,"(0.00134, 0.00214]",7800.0,9,0,1,0,3.0
0,0.663792026,61,3,"(0.00367, 0.00468]",4800.0,10,6,2,4,1.0
0,0.821973906,52,2,"(0.00134, 0.00214]",9873.0,7,0,1,0,2.0
0,0.0,73,0,"(12.67, 3296.64]",,5,0,2,0,0.0
0,0.12414219,59,0,"(0.00287, 0.00367]",10666.0,9,0,2,0,0.0
0,0.012562716000000002,61,0,"(0.00214, 0.00287]",11367.0,9,0,1,0,0.0
0,0.15370045400000001,39,0,"(0.00214, 0.00287]",5650.0,5,0,1,0,0.0
0,0.33036329999999997,51,0,"(0.00214, 0.00287]",11150.0,6,0,1,0,0.0
0,0.0,29,0,"(-0.001, 0.000309]",2400.0,3,0,0,0,0.0
0,0.466715481,74,2,"(0.00649, 0.04]",8000.0,20,0,1,0,0.0
0,0.112978121,45,0,"(0.000309, 0.00134]",21666.0,11,0,1,0,3.0
0,0.9999998999999999,44,0,"(0.00367, 0.00468]",5083.0,3,0,1,0,3.0
0,0.803371032,41,0,"(0.00468, 0.00649]",2600.0,5,0,0,0,0.0
0,0.9999998999999999,52,0,"(-0.001, 0.000309]",2500.0,0,0,0,0,0.0
0,0.044395190999999994,58,0,"(0.000309, 0.00134]",7500.0,13,0,1,0,1.0
0,0.664408023,49,0,"(12.67, 3296.64]",,7,0,1,0,2.0
0,0.0,53,0,"(12.67, 3296.64]",,3,0,1,0,
0,0.007758821,61,0,"(0.00468, 0.00649]",5400.0,7,0,1,0,0.0
0,0.038171327000000005,41,0,"(0.00287, 0.00367]",4844.0,5,0,1,0,0.0
0,0.0010073839999999998,64,0,"(0.000309, 0.00134]",12938.0,8,0,1,0,0.0
0,0.0,59,0,"(0.000309, 0.00134]",8000.0,5,0,1,0,0.0
0,0.969551522,42,0,"(0.00468, 0.00649]",2400.0,6,0,0,0,0.0
0,0.028019892,62,0,"(0.00649, 0.04]",3950.0,7,0,1,0,0.0
0,0.000853624,66,0,"(12.67, 3296.64]",,6,0,1,0,0.0
0,0.333973032,36,0,"(0.00214, 0.00287]",7635.0,9,0,1,0,2.0
0,0.215020299,61,0,"(0.00367, 0.00468]",4000.0,16,0,1,0,0.0
0,0.003461272,52,1,"(0.00649, 0.04]",3191.0,8,0,1,0,0.0
0,0.944055944,27,0,"(0.00134, 0.00214]",2270.0,3,0,0,0,3.0
0,0.0,39,0,"(0.00649, 0.04]",7083.0,9,0,2,0,1.0
0,0.18323477600000002,55,0,"(0.00214, 0.00287]",11100.0,11,0,2,0,1.0
1,0.994975855,41,0,"(0.00134, 0.00214]",3916.0,8,0,0,0,0.0
0,0.27853890800000003,55,0,"(0.00649, 0.04]",1800.0,8,0,2,0,0.0
1,0.8904791540000001,34,2,"(0.00214, 0.00287]",5500.0,5,0,0,0,4.0
0,0.06318871599999999,62,0,"(0.04, 12.67]",,5,0,1,0,
0,0.019142076,39,0,"(0.00649, 0.04]",2300.0,10,0,1,0,2.0
0,0.9999998999999999,30,0,"(0.000309, 0.00134]",2498.0,0,0,0,0,0.0
0,0.349776947,63,0,"(0.00649, 0.04]",3417.0,8,0,1,0,0.0
0,0.769780063,55,3,"(0.000309, 0.00134]",9999.0,7,0,0,0,0.0
0,0.34061594100000003,41,0,"(0.00287, 0.00367]",8833.0,6,0,2,0,2.0
0,0.736284396,37,0,"(0.00134, 0.00214]",3466.0,4,0,0,0,1.0
0,0.879112089,57,0,"(0.000309, 0.00134]",4800.0,6,0,0,0,0.0
0,0.0,60,0,"(0.00287, 0.00367]",4750.0,2,0,1,0,2.0
0,0.874833555,42,0,"(0.00468, 0.00649]",3273.0,6,2,0,0,2.0
0,0.09311194800000001,66,0,"(0.00367, 0.00468]",5616.0,6,0,1,0,0.0
0,0.010675732,73,0,"(0.00367, 0.00468]",2750.0,8,0,2,0,0.0
0,0.0,24,0,"(-0.001, 0.000309]",2400.0,3,0,0,0,0.0
0,1.019993336,32,2,"(0.00134, 0.00214]",11000.0,7,0,1,0,0.0
0,0.055840605,41,0,"(-0.001, 0.000309]",5333.0,9,0,0,0,0.0
0,0.029239415,62,0,"(0.00134, 0.00214]",15500.0,6,0,2,0,1.0
0,0.521652181,41,0,"(0.00287, 0.00367]",2800.0,5,0,1,0,1.0
0,0.307310105,55,1,"(0.00649, 0.04]",2800.0,5,0,1,0,1.0
0,0.256824323,55,0,"(0.00214, 0.00287]",5100.0,7,0,0,0,4.0
0,0.004371346,48,0,"(0.00214, 0.00287]",7601.0,7,0,2,0,1.0
0,0.0,45,2,"(0.00468, 0.00649]",4800.0,8,1,1,1,2.0
0,0.04130809,72,0,"(-0.001, 0.000309]",2554.0,3,0,0,0,0.0
0,0.568320818,57,0,"(0.00649, 0.04]",4100.0,7,0,3,0,0.0
0,0.309421154,37,0,"(0.00649, 0.04]",3800.0,8,0,2,1,1.0
0,0.035658506,38,0,"(0.00134, 0.00214]",8000.0,7,0,3,0,0.0
0,0.1520058,79,0,"(0.00649, 0.04]",4261.0,28,0,2,0,0.0
0,0.084575005,64,0,"(12.67, 3296.64]",,16,0,4,0,0.0
0,0.040117255,45,1,"(0.000309, 0.00134]",3036.0,7,0,0,0,3.0
0,0.08161487099999999,49,0,"(0.00134, 0.00214]",5300.0,5,0,1,0,1.0
0,0.054743094000000006,42,2,"(0.00134, 0.00214]",6062.0,19,0,1,1,2.0
0,0.043228061,66,0,"(0.00214, 0.00287]",3333.0,23,0,0,0,0.0
0,0.977404519,61,2,"(0.00214, 0.00287]",7416.0,4,0,1,0,0.0
0,0.5603147470000001,48,0,"(0.000309, 0.00134]",5563.0,5,0,0,0,1.0
0,0.9967651820000001,51,0,"(0.00367, 0.00468]",9020.0,17,0,1,1,2.0
0,0.5267340070000001,46,3,"(0.00649, 0.04]",7300.0,17,0,3,0,1.0
0,0.037773972,34,0,"(0.000309, 0.00134]",8396.0,14,0,0,0,0.0
0,0.124516356,30,0,"(0.00134, 0.00214]",2300.0,8,0,0,0,1.0
0,0.2656301,50,0,"(12.67, 3296.64]",,7,0,1,0,1.0
0,0.031917964,60,0,"(12.67, 3296.64]",,14,0,2,0,1.0
0,0.661451543,26,0,"(0.000309, 0.00134]",5825.0,6,0,0,0,4.0
0,0.124111803,53,0,"(0.00287, 0.00367]",11000.0,8,0,2,0,3.0
0,0.191185556,48,0,"(0.00134, 0.00214]",7000.0,8,0,1,0,2.0
0,0.33766410399999996,37,0,"(0.00287, 0.00367]",10114.0,7,0,1,0,1.0
0,1.158218126,39,0,"(0.00214, 0.00287]",2600.0,2,3,0,1,1.0
0,0.038416346000000004,35,0,"(0.00649, 0.04]",4460.0,12,0,2,0,0.0
0,0.9999998999999999,26,0,"(0.000309, 0.00134]",1920.0,4,0,0,0,0.0
1,0.798359185,45,0,"(0.04, 12.67]",0.0,5,0,0,1,3.0
0,0.9999998999999999,56,0,"(12.67, 3296.64]",,5,0,3,0,0.0
0,0.051916832,55,0,"(0.00214, 0.00287]",6735.0,9,0,1,0,0.0
0,0.702635896,43,0,"(0.00287, 0.00367]",9500.0,14,0,1,0,3.0
0,0.0,53,0,"(0.00134, 0.00214]",7455.0,8,0,1,0,0.0
0,0.204676135,62,1,"(0.00649, 0.04]",2815.0,17,0,2,0,0.0
1,0.982253349,50,12,"(0.00468, 0.00649]",4044.0,15,0,0,1,0.0
0,0.023391626000000002,71,1,"(0.000309, 0.00134]",10416.0,8,0,2,0,1.0
0,0.418435946,46,3,"(0.00468, 0.00649]",4865.0,14,0,1,0,0.0
0,0.00932279,53,0,"(0.00468, 0.00649]",2705.0,12,0,1,0,2.0
0,0.5649412079999999,36,0,"(0.00468, 0.00649]",11083.0,14,0,2,0,0.0
0,0.727114935,49,0,"(-0.001, 0.000309]",10000.0,2,0,0,0,0.0
0,0.083776927,39,1,"(12.67, 3296.64]",,6,0,2,0,0.0
1,0.752144448,28,0,"(0.00287, 0.00367]",4350.0,9,0,0,0,0.0
0,0.045856630999999995,47,1,"(0.00134, 0.00214]",7833.0,4,0,1,0,2.0
0,0.10670169800000001,26,0,"(0.00649, 0.04]",2116.0,10,0,2,0,0.0
1,0.207487113,35,0,"(0.00649, 0.04]",2750.0,11,0,2,0,1.0
0,0.508191332,52,0,"(0.00649, 0.04]",7300.0,12,0,1,0,0.0
0,0.433934821,31,1,"(0.00468, 0.00649]",7191.0,11,0,2,0,1.0
0,0.990854131,53,0,"(0.00367, 0.00468]",4583.0,7,0,1,0,1.0
0,0.9999998999999999,47,0,"(0.04, 12.67]",1.0,3,0,2,0,0.0
0,0.9999998999999999,78,0,"(-0.001, 0.000309]",,5,0,0,0,
0,0.704911886,60,1,"(0.04, 12.67]",,5,2,0,1,0.0
0,0.22267281100000003,74,0,"(-0.001, 0.000309]",7751.0,6,0,0,0,0.0
0,0.06709820799999999,34,0,"(0.00214, 0.00287]",8500.0,7,0,2,0,2.0
0,0.08326481599999999,85,0,"(0.04, 12.67]",,4,0,0,0,0.0
0,0.810481465,60,0,"(0.00649, 0.04]",2419.0,11,0,1,0,0.0
0,0.00029999,46,0,"(0.000309, 0.00134]",6200.0,4,0,1,0,1.0
0,0.024116701,84,0,"(0.04, 12.67]",,8,0,0,0,0.0
0,0.041108256,72,0,"(0.00649, 0.04]",4376.0,7,0,1,0,0.0
0,0.9999998999999999,49,0,"(0.04, 12.67]",,1,0,0,1,0.0
1,0.078366845,52,1,"(0.000309, 0.00134]",5750.0,18,0,0,0,0.0
0,0.026846427000000003,72,0,"(0.00214, 0.00287]",4268.0,12,0,2,0,0.0
0,0.032674182999999996,58,0,"(0.00214, 0.00287]",19391.0,9,0,2,0,0.0
0,0.42097135399999996,47,0,"(0.00214, 0.00287]",6400.0,5,0,1,0,2.0
0,0.9999998999999999,32,0,"(0.000309, 0.00134]",3300.0,1,1,0,0,2.0
0,0.015684112,58,0,"(-0.001, 0.000309]",12333.0,3,0,0,0,1.0
0,0.9999998999999999,59,1,"(0.00367, 0.00468]",4132.0,3,0,1,1,6.0
0,0.017454301000000002,43,0,"(-0.001, 0.000309]",8000.0,4,0,0,0,1.0
0,0.143780977,46,0,"(0.000309, 0.00134]",7216.0,14,0,0,0,2.0
1,0.090751779,59,3,"(0.00468, 0.00649]",7333.0,4,1,2,0,0.0
0,0.46461167299999995,58,0,"(0.00468, 0.00649]",5791.0,14,0,2,0,1.0
0,0.012527934,40,0,"(12.67, 3296.64]",,17,0,2,0,5.0
0,0.017744083,67,0,"(0.000309, 0.00134]",3741.0,4,0,1,0,0.0
0,0.039836813,38,0,"(0.00134, 0.00214]",5500.0,6,0,1,0,0.0
0,0.0,59,0,"(-0.001, 0.000309]",7065.0,5,0,0,0,0.0
0,0.026318531000000003,51,0,"(0.00649, 0.04]",4800.0,15,0,2,0,0.0
0,0.117279044,55,0,"(0.00214, 0.00287]",12333.0,14,0,1,0,0.0
0,0.244123144,39,0,"(0.00367, 0.00468]",10120.0,13,0,2,0,0.0
1,0.9999998999999999,24,0,"(-0.001, 0.000309]",2833.0,0,2,0,0,0.0
1,0.9999998999999999,39,0,"(0.00134, 0.00214]",4500.0,2,0,0,1,3.0
0,0.418009291,60,0,"(0.00214, 0.00287]",5000.0,13,0,1,0,0.0
0,0.265371382,67,1,"(0.000309, 0.00134]",60700.0,21,0,1,0,0.0
0,0.01919904,73,0,"(-0.001, 0.000309]",1700.0,2,0,0,0,0.0
0,0.9999998999999999,63,0,"(0.00287, 0.00367]",5340.0,5,0,1,0,0.0
0,0.06482931,44,0,"(12.67, 3296.64]",,18,0,1,0,3.0
0,0.7445001509999999,66,0,"(0.00649, 0.04]",1333.0,7,0,3,0,0.0
0,0.9999998999999999,44,1,"(-0.001, 0.000309]",,0,0,0,0,
0,0.128874845,37,0,"(0.00214, 0.00287]",6000.0,8,0,2,0,3.0
0,0.002384022,61,0,"(0.00367, 0.00468]",2916.0,11,0,1,0,0.0
0,0.97551339,50,0,"(0.00468, 0.00649]",10150.0,10,0,3,0,1.0
0,0.011597477,54,0,"(0.00468, 0.00649]",2673.0,8,0,1,0,0.0
0,0.011995202,25,0,"(-0.001, 0.000309]",841.0,1,0,0,0,0.0
0,0.10317671,27,0,"(0.00367, 0.00468]",3500.0,8,0,1,0,3.0
0,0.35801113700000003,53,0,"(0.00649, 0.04]",2583.0,15,0,1,0,0.0
0,1.223877671,40,0,"(0.00287, 0.00367]",6533.0,7,0,2,0,2.0
0,0.321321431,75,0,"(0.00649, 0.04]",11100.0,7,1,2,0,0.0
0,0.149496514,37,0,"(0.00649, 0.04]",6100.0,4,0,2,0,0.0
0,0.031640597,70,0,"(0.00287, 0.00367]",4500.0,9,1,2,0,1.0
0,0.530889516,51,0,"(0.00214, 0.00287]",2000.0,7,0,0,0,1.0
0,0.16690740199999998,44,0,"(12.67, 3296.64]",,13,0,4,0,0.0
0,0.032664146,47,0,"(12.67, 3296.64]",,5,0,1,0,0.0
0,0.302767899,41,0,"(0.00649, 0.04]",3500.0,6,0,1,0,2.0
0,0.242932118,56,0,"(0.00287, 0.00367]",7000.0,10,0,2,0,3.0
0,0.107614482,88,1,"(0.00287, 0.00367]",5500.0,10,0,2,0,0.0
0,0.53079086,36,0,"(0.00214, 0.00287]",2939.0,6,0,0,0,2.0
0,0.007186319,50,0,"(0.04, 12.67]",,10,0,1,0,0.0
0,1.019994287,26,4,"(0.000309, 0.00134]",5500.0,5,1,0,1,0.0
0,0.37809233200000003,34,0,"(0.00468, 0.00649]",2501.0,8,0,1,0,1.0
0,0.054507979000000005,55,0,"(0.00214, 0.00287]",14400.0,6,0,1,0,2.0
0,0.794311717,62,0,"(0.00468, 0.00649]",26400.0,26,0,6,0,2.0
0,0.175282472,38,0,"(0.04, 12.67]",,3,0,0,0,0.0
0,0.028926322999999997,82,0,"(0.04, 12.67]",,8,0,0,0,0.0
0,0.0,51,1,"(0.00214, 0.00287]",10000.0,10,0,2,0,0.0
0,0.0,54,0,"(12.67, 3296.64]",,12,0,2,0,1.0
0,0.48195956799999995,55,1,"(0.00468, 0.00649]",8333.0,9,0,2,0,1.0
0,0.41515507799999996,38,0,"(0.00214, 0.00287]",5416.0,11,0,0,0,2.0
0,0.032190392000000005,64,0,"(0.04, 12.67]",,11,0,2,0,0.0
0,0.121627816,72,0,"(0.04, 12.67]",,7,0,0,0,0.0
0,0.029104727,61,0,"(0.00287, 0.00367]",12500.0,14,0,2,0,1.0
0,0.016117572,67,0,"(-0.001, 0.000309]",3100.0,6,0,0,0,0.0
0,0.665809231,65,0,"(0.00649, 0.04]",4167.0,9,0,2,0,0.0
0,0.503970199,41,0,"(0.00649, 0.04]",5700.0,17,0,2,0,1.0
0,0.9999998999999999,95,0,"(0.04, 12.67]",,3,0,1,0,
0,0.082170174,38,0,"(0.00649, 0.04]",2500.0,5,0,1,0,0.0
0,0.386006778,52,0,"(12.67, 3296.64]",,11,0,2,0,0.0
0,0.000373323,63,0,"(12.67, 3296.64]",,9,0,1,0,0.0
0,0.018167762,86,0,"(0.04, 12.67]",,5,0,0,0,0.0
0,0.149963622,48,0,"(0.00367, 0.00468]",13333.0,8,0,1,0,0.0
0,0.912205443,48,0,"(0.00214, 0.00287]",20000.0,10,0,1,0,3.0
0,0.002447091,56,0,"(0.00367, 0.00468]",4755.0,21,0,1,0,0.0
0,0.011941036,80,0,"(-0.001, 0.000309]",4000.0,4,0,0,0,1.0
0,0.487113996,44,0,"(0.00649, 0.04]",7700.0,21,0,2,0,2.0
0,0.645490301,51,0,"(0.00468, 0.00649]",2750.0,10,0,0,0,1.0
0,0.1972545,39,0,"(0.00287, 0.00367]",6143.0,9,0,1,0,1.0
0,0.25370737600000004,62,0,"(0.00468, 0.00649]",4166.0,15,0,2,0,1.0
0,0.057047148,67,0,"(0.00214, 0.00287]",4511.0,4,0,0,0,0.0
0,0.446007919,39,0,"(0.00287, 0.00367]",11216.0,12,0,1,0,4.0
0,0.001291426,38,0,"(0.00367, 0.00468]",7333.0,13,0,1,0,0.0
0,0.027611114,74,0,"(0.04, 12.67]",,7,0,0,0,0.0
0,0.9999998999999999,37,0,"(0.04, 12.67]",,0,0,0,0,1.0
0,0.092390761,48,0,"(0.00214, 0.00287]",9000.0,4,0,1,0,0.0
0,0.042068699,77,0,"(0.04, 12.67]",,2,0,0,0,0.0
0,0.030837715,36,0,"(0.000309, 0.00134]",7000.0,4,0,0,0,0.0
1,0.776169972,45,1,"(0.00468, 0.00649]",9000.0,7,0,4,0,0.0
0,0.9999998999999999,33,0,"(0.00367, 0.00468]",1700.0,3,0,0,0,1.0
0,0.172024352,70,0,"(0.04, 12.67]",,5,0,0,0,0.0
0,0.004883494,64,0,"(0.04, 12.67]",,6,0,2,0,0.0
0,0.290716381,37,0,"(0.00367, 0.00468]",4229.0,12,0,2,0,2.0
0,0.596990371,48,1,"(0.00649, 0.04]",4500.0,11,0,2,0,2.0
0,0.789690034,29,0,"(0.00287, 0.00367]",8360.0,10,0,2,0,0.0
0,0.12635215,41,0,"(0.000309, 0.00134]",4416.0,5,0,0,0,1.0
0,0.9999998999999999,44,0,"(-0.001, 0.000309]",3287.0,0,0,0,0,1.0
0,0.736536868,57,0,"(0.00367, 0.00468]",15416.0,12,0,4,0,0.0
0,0.838688175,52,0,"(0.000309, 0.00134]",5000.0,1,1,0,0,1.0
1,0.054482992,56,0,"(0.00287, 0.00367]",7917.0,10,0,1,0,0.0
0,0.020226056,53,0,"(12.67, 3296.64]",,3,0,1,0,
0,0.128041071,46,0,"(12.67, 3296.64]",0.0,15,0,1,0,0.0
0,0.27933974899999997,42,0,"(0.00367, 0.00468]",2160.0,8,0,0,0,0.0
0,0.020498401,55,0,"(0.00649, 0.04]",7858.0,20,0,2,0,1.0
1,0.9999998999999999,32,0,"(0.00367, 0.00468]",1169.0,1,0,0,1,0.0
0,0.228602456,53,0,"(0.00214, 0.00287]",5000.0,13,0,1,0,4.0
0,0.083925747,67,0,"(0.00214, 0.00287]",4000.0,7,0,1,0,0.0
0,0.564042532,29,1,"(0.04, 12.67]",,9,0,0,0,
0,1.002570694,25,0,"(0.00214, 0.00287]",2051.0,5,0,0,1,0.0
0,0.39055776700000006,62,0,"(0.00134, 0.00214]",10051.0,4,0,1,0,2.0
0,0.0,43,0,"(0.00468, 0.00649]",10000.0,14,0,5,0,2.0
0,0.09119696,56,0,"(0.00214, 0.00287]",7234.0,7,0,2,0,3.0
0,0.5046571089999999,75,0,"(0.00287, 0.00367]",52667.0,30,0,10,0,0.0
0,0.2965041,66,0,"(12.67, 3296.64]",,4,0,2,0,0.0
0,0.0,22,0,"(-0.001, 0.000309]",2453.0,1,0,0,0,0.0
0,0.018794827,71,0,"(0.04, 12.67]",,5,0,0,0,
1,0.998996488,55,7,"(0.00649, 0.04]",5227.0,14,1,2,1,0.0
1,0.0,31,2,"(0.00287, 0.00367]",2600.0,3,3,0,0,0.0
0,0.9345207170000001,58,1,"(0.00649, 0.04]",14432.0,17,0,3,0,2.0
0,0.282367086,37,0,"(12.67, 3296.64]",,8,0,1,0,0.0
0,0.9999998999999999,24,0,"(0.000309, 0.00134]",2883.0,2,0,0,0,0.0
0,0.9999998999999999,45,1,"(0.00468, 0.00649]",2966.0,5,0,1,0,0.0
0,0.000198669,34,0,"(-0.001, 0.000309]",7000.0,2,0,0,0,2.0
0,0.014811041,39,0,"(0.000309, 0.00134]",3750.0,10,0,0,0,1.0
0,0.031808429,44,0,"(0.00649, 0.04]",4084.0,10,0,2,0,0.0
0,0.894407208,38,0,"(0.00287, 0.00367]",5300.0,7,0,0,0,2.0
0,0.39944428299999996,71,0,"(0.00287, 0.00367]",5916.0,5,0,1,0,2.0
0,0.0,79,2,"(0.00287, 0.00367]",2199.0,5,0,1,0,1.0
0,0.282219565,58,0,"(0.00214, 0.00287]",15666.0,24,0,2,0,2.0
0,0.044059865,47,0,"(0.00134, 0.00214]",5900.0,5,0,1,0,0.0
0,0.213119935,86,0,"(12.67, 3296.64]",,12,0,0,0,
0,0.63829956,50,0,"(0.00649, 0.04]",6166.0,17,0,2,0,1.0
0,0.5249000079999999,59,3,"(0.04, 12.67]",,8,0,0,0,0.0
0,0.005191905,56,0,"(0.00287, 0.00367]",4983.0,6,0,2,0,1.0
0,0.0055402080000000005,65,0,"(0.04, 12.67]",,12,0,0,0,0.0
0,0.8170047970000001,35,1,"(0.00649, 0.04]",4838.0,5,0,1,0,0.0
0,0.000117644,40,0,"(0.00214, 0.00287]",7500.0,5,0,2,0,0.0
0,0.0,84,0,"(0.04, 12.67]",,3,0,0,0,
0,0.519288692,53,0,"(0.00367, 0.00468]",8667.0,8,0,2,0,1.0
0,0.081499638,55,0,"(0.04, 12.67]",,2,0,0,0,0.0
0,0.061430772,43,1,"(0.00287, 0.00367]",6250.0,7,1,1,0,0.0
0,0.99190081,49,0,"(0.00367, 0.00468]",7018.0,9,0,1,0,2.0
0,0.041831939,72,0,"(0.00214, 0.00287]",4236.0,5,0,1,0,1.0
0,0.349512371,50,1,"(0.00649, 0.04]",5666.0,15,0,1,0,1.0
0,0.450220995,45,1,"(0.00287, 0.00367]",8200.0,10,0,2,0,1.0
0,0.9999998999999999,21,98,"(-0.001, 0.000309]",2000.0,0,98,0,98,0.0
0,0.896215187,47,2,"(0.00214, 0.00287]",3500.0,4,0,1,1,3.0
0,0.309672452,56,0,"(0.00468, 0.00649]",5859.0,11,0,2,0,0.0
0,0.0,63,0,"(0.00649, 0.04]",13000.0,17,0,8,0,0.0
0,0.0,42,0,"(0.00649, 0.04]",4595.0,4,0,1,0,1.0
0,0.0,63,0,"(0.04, 12.67]",,12,0,1,0,0.0
1,1.159468439,33,0,"(0.000309, 0.00134]",3200.0,3,0,0,0,2.0
0,0.002175161,34,0,"(0.00214, 0.00287]",3200.0,10,0,0,0,1.0
0,0.23601058100000002,43,0,"(0.00649, 0.04]",5500.0,15,0,4,0,2.0
0,0.283838876,37,0,"(0.00468, 0.00649]",3500.0,10,0,2,0,0.0
0,0.0,32,0,"(0.00367, 0.00468]",2755.0,3,0,1,0,0.0
0,0.46863828399999996,57,1,"(0.00468, 0.00649]",6833.0,8,0,1,0,0.0
0,0.001728568,53,0,"(-0.001, 0.000309]",7500.0,6,0,0,0,0.0
0,0.082897878,48,0,"(12.67, 3296.64]",,6,0,1,0,0.0
0,0.07757217400000001,59,0,"(0.00134, 0.00214]",10833.0,5,0,1,0,0.0
0,0.018713617,76,0,"(0.000309, 0.00134]",3166.0,3,0,1,0,0.0
0,0.222343423,38,0,"(0.00468, 0.00649]",4086.0,4,0,1,0,2.0
0,0.21357285399999998,51,0,"(0.000309, 0.00134]",5083.0,2,1,0,0,2.0
0,0.020839606,54,0,"(0.00214, 0.00287]",5080.0,13,0,2,0,2.0
0,0.026437087999999997,72,0,"(0.000309, 0.00134]",4100.0,12,0,0,0,1.0
1,1.132104455,47,0,"(12.67, 3296.64]",,4,1,1,2,1.0
0,0.9999998999999999,47,0,"(-0.001, 0.000309]",3900.0,0,0,0,0,0.0
0,0.013669371999999999,51,0,"(0.00134, 0.00214]",13291.0,9,0,2,0,1.0
